name1,name2,street1,street2,city,state,zip,category,countyName,source,xcoord,ycoord
Denver Recovery Group,South,72 East Arapahoe Road,,Littleton,CO,80122,methadone,Arapahoe,SAMHSA,-104.986682,39.595007
Schaumburg Interventions and,Counseling Center LLC,1340 Remington Road,Suite K,Schaumburg,IL,60173,methadone,Cook,SAMHSA,-88.046661,42.054245
Denver Recovery Group,,2822 East Colfax Avenue,,Denver,CO,80206,methadone,Denver,SAMHSA,-104.9535105,39.739988
Pilsen Wellness Center Inc,,1546 North Mannheim Road,,Stone Park,IL,60165,methadone,Cook,SAMHSA,-87.883801,41.898789
Serenity Trt and Counseling Ctr Inc,,19408 North Creek Drive,,Chicago Heights,IL,60411,methadone,Cook,SAMHSA,-87.5595917,41.5420404
Madison East Comprehensive Trt Ctr,,5109 World Dairy Drive,,Madison,WI,53718,methadone,Dane,SAMHSA,-89.2935534,43.0560925
Vet Affairs/Edward Hines Jr Hospital,Substance Abuse Section,5000 South 5th Avenue,"Chief SA Section Unit 116-A, Bldg 228",Hines,IL,60141,methadone,Cook,SAMHSA,-87.8398355,41.8575702
University of Colorado Denver/ARTS,Hlth Science Ctr/ARTS Parkside Clinic,1620 Gaylord Street,,Denver,CO,80206,methadone,Denver,SAMHSA,-104.9606525,39.7421021
University of Colorado Denver/ARTS,Parkside Clinic,1620 Gaylord Street,,Denver,CO,80206,methadone,Denver,SAMHSA,-104.9606702,39.7421397
ICAN Community Services Inc NFP,,15475 South Park Avenue,Suite 109,South Holland,IL,60473,methadone,Cook,SAMHSA,-87.606923,41.612892
Huntsville Recovery Inc,,4040 Independence Drive,,Huntsville,AL,35816,methadone,Madison,SAMHSA,-86.6299404,34.7380321
Psychological Addiction Services LLC,,3113 East Washington Avenue,,Madison,WI,53704,methadone,Dane,SAMHSA,-89.3407689,43.1054447
Toxicology Associates Inc,,2411 Franklin Street,,La Marque,TX,77568,methadone,Galveston,SAMHSA,-94.974714,29.356206
Baton Rouge Comprehensive Trt Ctr,,11445 Reiger Road,,Baton Rouge,LA,70809,methadone,East Baton Rouge,SAMHSA,-91.0527693,30.3748315
Substance Abuse Operations,,308 South 5th Avenue,,Maywood,IL,60153,methadone,Cook,SAMHSA,-87.839114,41.884945
Denver Health and Hosp Authority,Outpatient Behavioral Health Services,667 Bannock Street,Unit 9,Denver,CO,80204,methadone,Denver,SAMHSA,-104.9908439,39.7270455
Comprehensive Behav Health Center,Methadone Maintenance,2217 Champa Street,,Denver,CO,80205,methadone,Denver,SAMHSA,-104.986462,39.7525492
BHG Cullman Treatment Center,,1912 Commerce Avenue NW,,Cullman,AL,35055,methadone,Cullman,SAMHSA,-86.8751209,34.2049023
Great Heights OTP,Calumet City,1473 Ring Road,,Calumet City,IL,60409,methadone,Cook,SAMHSA,-87.5620258,41.5951066
Great Heights Family Medicine Ltd,,1473 Ring Road,,Calumet City,IL,60409,methadone,Cook,SAMHSA,-87.5620258,41.5951066
New Hope Community Serv Ctr,,2559 West 79th Street,,Chicago,IL,60652,methadone,Cook,SAMHSA,-87.6877354,41.7497831
Crossroads Treatment Center of,Denver PC,1801 West 13th Avenue,,Denver,CO,80204,methadone,Denver,SAMHSA,-105.0105638,39.7371291
Human Resources Development Inst,SW Opioid Treatment Program,33 East 114th Street,,Chicago,IL,60628,methadone,Cook,SAMHSA,-87.6221337,41.6869721
Huntsville Metro Treatment Center,Metro Treatment of Alabama LP,2227 Drake Avenue,Suite 19,Huntsville,AL,35805,methadone,Madison,SAMHSA,-86.6025049,34.6986349
Fola Community Action Services Inc,,8014-8018 South Ashland Avenue,,Chicago,IL,60620,methadone,Cook,SAMHSA,-87.66338113,41.74828138
Chicago Treatment and,Counseling Centers Inc (CTCC),5635 West Roosevelt Road,,Cicero,IL,60804,methadone,Cook,SAMHSA,-87.7659458,41.8652418
Human Resources Development Inst,Professional Counseling Services,8000 South Racine Avenue,,Chicago,IL,60620,methadone,Cook,SAMHSA,-87.6540112,41.7484929
Chicago Treatment and,Counseling Centers Inc III (CTCC),1849 South Cicero Avenue,,Cicero,IL,60804,methadone,Cook,SAMHSA,-87.7441307,41.8550945
Katherine Boone Robinson Foundation,,4100 West Ogden Avenue,1st Floor,Chicago,IL,60623,methadone,Cook,SAMHSA,-87.726661,41.850719
New Age Services Corporation,,1330 South Kostner Avenue,,Chicago,IL,60623,methadone,Cook,SAMHSA,-87.735,41.863289
Eva Mae Recovery Hope Inc,,6614 South Halsted Street,Suite 102,Chicago,IL,60621,methadone,Cook,SAMHSA,-87.6450484,41.7737853
Drexel Counseling Services Inc,,936 East 93rd Street,,Chicago,IL,60619,methadone,Cook,SAMHSA,-87.6010868,41.7259339
NuWay Community Services Inc,,110 East 79th Street,Suite B,Chicago,IL,60619,methadone,Cook,SAMHSA,-87.6207205,41.7512562
VCPHCS XI LLC,,8402 North Clay Street,,Westminster,CO,80031,methadone,Adams,SAMHSA,-105.0204007,39.8494797
Pilsen Wellness Center Inc,Substance Abuse Chicago,3113 West Cermak Road,,Chicago,IL,60623,methadone,Cook,SAMHSA,-87.7034688,41.8515263
Garfield Counseling Center Inc,,4132 West Madison Street,,Chicago,IL,60624,methadone,Cook,SAMHSA,-87.7294976,41.881075
Symetria Recovery,Des Plaines,1460 Market Street,Suite 300,Des Plaines,IL,60016,methadone,Cook,SAMHSA,-87.8861179,42.0428558
Family Guidance Centers Inc,St Bernard Hospital,326 West 64th Street,,Chicago,IL,60621,methadone,Cook,SAMHSA,-87.6336764,41.7785632
Family Guidance Centers Inc,,484 Lee Street,,Des Plaines,IL,60016,methadone,Cook,SAMHSA,-87.886238,42.044983
Renewed Hope Community Services,,626-628 East 71st Street,,Chicago,IL,60619,methadone,Cook,SAMHSA,-87.6092426,41.7659254
Chicago Treatment and,Counseling Centers Inc I (CTCC),3520 South Ashland Street,,Chicago,IL,60609,methadone,Cook,SAMHSA,-87.6658768,41.8297873
Rincon Family Services,,3809 West Grand Avenue,,Chicago,IL,60651,methadone,Cook,SAMHSA,-87.7220206,41.9041306
Northwest Indiana Treatment Center,,8500 Broadway Avenue,Suite H,Merrillville,IN,46410,methadone,Lake,SAMHSA,-87.3364322,41.4634755
Human Resources Development Inst,Brass l Medication Assisted Treatment,340 East 51st Street,,Chicago,IL,60615,methadone,Cook,SAMHSA,-87.6176925,41.8023895
Jesse Brown VA Medical Center,SARRTP,820 South Damen Avenue,,Chicago,IL,60612,methadone,Cook,SAMHSA,-87.6776848,41.8702237
Jesse Brown Addiction Programs,Drug Dependency Trt Center (DDTC),820 South Damen Avenue,"Taylor Pavillion, Suite 2225",Chicago,IL,60612,methadone,Cook,SAMHSA,-87.6769964,41.8699458
Center for Behavioral Health Inc,E Town Addiction Solutions LCC,2645 Leitchfield Road,Suite 104,Elizabethtown,KY,42701,methadone,Hardin,SAMHSA,-85.8998197,37.6758654
University of Colorado Denver/ARTS,Westside Center for Change,6303 Wadsworth Bypass,,Arvada,CO,80003,methadone,Jefferson,SAMHSA,-105.0805386,39.8112835
Caritas Central Intake,,140 North Ashland Avenue,,Chicago,IL,60607,methadone,Cook,SAMHSA,-87.6673305,41.8846727
Womens Treatment Center,,140 North Ashland Avenue,,Chicago,IL,60607,methadone,Cook,SAMHSA,-87.6673312,41.8846738
Healthcare Alternative Systems Inc,,210 North Ashland Avenue,,Chicago,IL,60607,methadone,Cook,SAMHSA,-87.66716,41.885611
Family Guidance Centers Inc,,2630 South Wabash Avenue,,Chicago,IL,60616,methadone,Cook,SAMHSA,-87.6256932,41.8445823
Mathers Recovery LLC,,81 East Grand Avenue,,Fox Lake,IL,60020,methadone,Lake,SAMHSA,-88.1761825,42.39654
Crossroads Treatment Center of,San Antonio PLLC,5121 Crestway Drive,Suite 200-B,San Antonio,TX,78239,methadone,Bexar,SAMHSA,-98.3889768,29.524229
Center for Addictive Problems,,609 North Wells Street,,Chicago,IL,60654,methadone,Cook,SAMHSA,-87.634084,41.892761
Family Guidance Centers Inc,,310 West Chicago Avenue,,Chicago,IL,60654,methadone,Cook,SAMHSA,-87.636283,41.89683
Symetria Recovery,Lakeview,3934 North Lincoln Avenue,,Chicago,IL,60613,methadone,Cook,SAMHSA,-87.6784232,41.9532426
Edgewater Health,Edgewater Systems for Balanced Living,1110 West 5th Avenue,,Gary,IN,46402,methadone,Lake,SAMHSA,-87.3510735,41.6021213
Edgewater Health,New Life Treatment Center,1110 West 5th Avenue,Turning Point Building,Gary,IN,46402,methadone,Lake,SAMHSA,-87.3510735,41.6021213
Behavior Services Center,,8707 Skokie Boulevard,Suite 207,Skokie,IL,60077,methadone,Cook,SAMHSA,-87.7465838,42.0391059
Mars SA LLC/DBA Community Med Servs,San Antonio on McCarty,437 McCarty Road,Suite 600,San Antonio,TX,78216,methadone,Bexar,SAMHSA,-98.499397,29.5288749
Choices of Louisiana Inc,North Shore,615 Pride Drive,,Hammond,LA,70401,methadone,Tangipahoa,SAMHSA,-90.4237791,30.5179128
Chicago Treatment and,Counseling Centers Inc II (CTCC),4453 North Broadway Avenue,,Chicago,IL,60640,methadone,Cook,SAMHSA,-87.65568351,41.96280396
Sundance Methadone Trt Ctr,,4545 North Broadway Street,3rd Floor,Chicago,IL,60640,methadone,Cook,SAMHSA,-87.6566865,41.9648811
Brookdale Alliance,Center for Health Maintenance,3251 Harry Wurzbach Road,,San Antonio,TX,78209,methadone,Bexar,SAMHSA,-98.4353336,29.4950713
Dakota Treatment Center,Metro Treatment of Minnesota LP,11939 River Hills Drive,,Burnsville,MN,55337,methadone,Dakota,SAMHSA,-93.246689,44.789297
Bobby Buonauro Clinic Inc,,1029 West Howard Street,Suites 301 and 303,Evanston,IL,60202,methadone,Cook,SAMHSA,-87.686847,42.019681
PEER Services Inc,,906 Davis Street,,Evanston,IL,60201,methadone,Cook,SAMHSA,-87.683694,42.046846
Texas Treatment Services LLC,DBA STOP SA,3780 NW Loop 410,,San Antonio,TX,78229,methadone,Bexar,SAMHSA,-98.5565313,29.4923112
Symetria Recovery,Highland Park,1910 1st Street,Suite 2-N,Highland Park,IL,60035,methadone,Lake,SAMHSA,-87.8008853,42.1869859
Semoran Treatment Center,Metro Treatment of Gary LP,8000 Melton Road,,Gary,IN,46403,methadone,Lake,SAMHSA,-87.2384676,41.5962237
Methadone/Opiate Rehabilitation and,Education Center (MORE),1448 South 15th Street,,Louisville,KY,40210,methadone,Jefferson,SAMHSA,-85.7803199,38.2291311
Midtown Community Mental Health Center,Narcotics Treatment,832 North Meridian Street,,Indianapolis,IN,46204,methadone,Marion,SAMHSA,-86.1576623,39.778728
VCPHCS X LLC/BHG,Longmont Clinic Inc,850 23rd Avenue,,Longmont,CO,80501,methadone,Boulder,SAMHSA,-105.1053079,40.1998643
Alliance Wellness Clinic Inc,,8040 Old Cedar Avenue South,Suite 100,Minneapolis,MN,55425,methadone,Hennepin,SAMHSA,-93.2485415,44.8567104
NW San Antonio Treatment Center,Metro Treatment of Texas LP,3615 Culebra Road,,San Antonio,TX,78228,methadone,Bexar,SAMHSA,-98.5733893,29.4501384
Center for Healthcare Services,Methadone Services,601 North Frio Street,"Building 2, 1st Floor",San Antonio,TX,78207,methadone,Bexar,SAMHSA,-98.5050202,29.4319347
Denver Recovery Group,West,5330 Manhattan Circle,Unit H,Boulder,CO,80301,methadone,Boulder,SAMHSA,-105.2277543,39.98395
San Antonio Treatment Center,Metro Treatment of Texas LP,3701 West Commerce Street,,San Antonio,TX,78207,methadone,Bexar,SAMHSA,-98.5390153,29.4295408
Indianapolis Treatment Center LLC,,2626 East 46th Street,,Indianapolis,IN,46205,methadone,Marion,SAMHSA,-86.1191206,39.8408355
JEM Treatment Inc,,2424 Washington Street,Suite LL-110,Waukegan,IL,60085,methadone,Lake,SAMHSA,-87.863778,42.359999
Lake County Substance Abuse Prog,,3004 Grand Avenue,,Waukegan,IL,60085,methadone,Lake,SAMHSA,-87.8745963,42.3704088
Minneapolis VA Healthcare System,Addiction Recovery Services (ARS),1 Veterans Drive,"Highway 55 and County 62, Unit 116A-4",Minneapolis,MN,55417,methadone,Hennepin,SAMHSA,-93.2057649,44.9015633
River City Rehabilitation Center Inc,,680 Stonewall Street,,San Antonio,TX,78214,methadone,Bexar,SAMHSA,-98.5144203,29.3731153
Southern Indiana Treatment Ctr,,7509 Charlestown Pike,,Charlestown,IN,47111,methadone,Clark,SAMHSA,-85.6884176,38.3840363
Saint Genevieve,Detox and Maintenance Inc,141 North Brazosport Boulevard,,Clute,TX,77531,methadone,Brazoria,SAMHSA,-95.3962896,29.0263467
Center for Behavioral Health Inc,,1402 Browns Lane,Suite A,Louisville,KY,40207,methadone,Jefferson,SAMHSA,-85.6295748,38.2357035
HCMC Addiction Medicine Program,,914 South 8th Street,,Minneapolis,MN,55404,methadone,Hennepin,SAMHSA,-93.2597387,44.9707991
Valhalla Place,Minneapolis,3329 University Avenue SE,,Minneapolis,MN,55414,methadone,Hennepin,SAMHSA,-93.2100449,44.9692605
Specialized Treatment Services,,311 Spruce Street,,Saint Paul,MN,55101,methadone,Ramsey,SAMHSA,-93.0897616,44.955142
Crossroads Turning Points Inc,,2265 Lava Lane,,Alamosa,CO,81101,methadone,Alamosa,SAMHSA,-105.8691327,37.4487051
Birmingham Metro Treatment Center,Metro Treatment of Alabama LP,151 Industrial Drive,,Birmingham,AL,35211,methadone,Jefferson,SAMHSA,-86.8503808,33.4487324
Valhalla Place,,6043 Hudson Road,Suite 220,Saint Paul,MN,55125,methadone,Washington,SAMHSA,-92.98462442,44.94764444
Specialized Treatment Services Inc,,1132 Central Avenue NE,,Minneapolis,MN,55413,methadone,Hennepin,SAMHSA,-93.247724,44.999539
Crossroads Treatment Center of,Louisville PSC,1700 Cargo Court,,Louisville,KY,40299,methadone,Jefferson,SAMHSA,-85.5726672,38.2200186
St Paul Metro Treatment Center,Metro Treatment of Minnesota LP,2311 Woodbridge Street,,Saint Paul,MN,55113,methadone,Ramsey,SAMHSA,-93.1074636,45.0108056
Specialized Treatment Services Inc,,7472 Lakeland Avenue North,,Minneapolis,MN,55428,methadone,Hennepin,SAMHSA,-93.3802993,45.0905388
Valhalla Place,,2807 Brookdale Drive,,Minneapolis,MN,55444,methadone,Hennepin,SAMHSA,-93.3183824,45.0954565
Tri County Treatment Center,Metro Treatment of Alabama LP,5605 Clifford Circle,,Birmingham,AL,35210,methadone,Jefferson,SAMHSA,-86.6328434,33.5820115
Racine Comprehensive Treatment Center,,5735 Durand Avenue,Suite A,Racine,WI,53406,methadone,Racine,SAMHSA,-87.8498099,42.6966495
Waukesha Comp Treatment Center,,2422 North Grandview Boulevard,,Waukesha,WI,53188,methadone,Waukesha,SAMHSA,-88.2567311,43.0373255
Choices of Louisiana Inc,,128 Woodland Drive,,La Place,LA,70068,methadone,St. John the Baptist,SAMHSA,-90.4498494,30.0864479
Shelby County Treatment Center,,750 Highway 31 South,,Alabaster,AL,35007,methadone,Shelby,SAMHSA,-86.787917,33.2129116
Stevenson Recovery Center,,196 County Road 85,,Stevenson,AL,35772,methadone,Jackson,SAMHSA,-85.8109886,34.8727486
Best Recovery Healthcare Inc,,1708 North Laurent Street,,Victoria,TX,77901,methadone,Victoria,SAMHSA,-96.9909506,28.8096904
Milwaukee Health Services System LLC,North West Wisconsin CTC,3440 Oakwood Hills Parkway,,Eau Claire,WI,54701,methadone,Eau Claire,SAMHSA,-91.4475846,44.7817601
Eau Claire Treatment Center,Metro Treatment of Wisconsin LP,2000 North Oxford Avenue,Building 2,Eau Claire,WI,54703,methadone,Eau Claire,SAMHSA,-91.5097625,44.8184688
10th Street Comprehensive Trt Center,,4800 South 10th Street,,Milwaukee,WI,53221,methadone,Milwaukee,SAMHSA,-87.9241972,42.9572166
Shelbyville Comprehensive Trt Center,CRC Health Treatment Clinics LLC,213 Midland Boulevard,,Shelbyville,KY,40065,methadone,Shelby,SAMHSA,-85.2516695,38.2150694
West Milwaukee CTC,,1610 Miller Parkway,,Milwaukee,WI,53214,methadone,Milwaukee,SAMHSA,-87.966928,43.0136651
Santa Fe Health Services,,1549 South Saint Francis Drive,,Santa Fe,NM,87505,methadone,Santa Fe,SAMHSA,-105.9558734,35.6643325
New Mexico Treatment Services LLC,,1264 Rodeo Drive,,Santa Fe,NM,87505,methadone,Santa Fe,SAMHSA,-105.9605546,35.6391175
New Mexico Treatment Services LLC,,1227 North Railroad Avenue,Suite C,Espanola,NM,87532,methadone,Rio Arriba,SAMHSA,-106.0784387,36.0077591
River Shore Comprehensive Trt Center,,3707 North Richards Street,,Milwaukee,WI,53212,methadone,Milwaukee,SAMHSA,-87.9079962,43.0842063
BHG Gadsden Treatment Center,,1121 Gardner Street,,Gadsden,AL,35901,methadone,Etowah,SAMHSA,-86.0179171,34.0211838
Carrollton Treatment Services,Pinnacle Treatment,539 11th Street,,Carrollton,KY,41008,methadone,Carroll,SAMHSA,-85.1690301,38.6775815
DRD Management Inc,BHG Downtown New Orleans Trt Ctr,2235 Poydras Street,Suite B,New Orleans,LA,70119,methadone,Orleans,SAMHSA,-90.0890599,29.95713
Saint Cloud Metro Treatment Center,Metro Treatment of Minnesota LP,524 25th Avenue North,,Saint Cloud,MN,56303,methadone,Stearns,SAMHSA,-94.1874834,45.563171
Community Medical Services/Marion,,317 South Norton Avenue,,Marion,IN,46952,methadone,Grant,SAMHSA,-85.6869374,40.5579076
VCPHCS V LLC,BHG New Orleans Westbank Treatment Ctr,1141 Whitney Avenue,Building 4,Gretna,LA,70056,methadone,Jefferson,SAMHSA,-90.04315675,29.9057898
Victory Clinic Services II,,4218 Western Avenue,,South Bend,IN,46619,methadone,St. Joseph,SAMHSA,-86.3065732,41.6715752
Tri State Treatment,,1236 Highway 299,,Wildwood,GA,30757,methadone,Dade,SAMHSA,-85.4220265,34.9798236
Chilton County Treatment Center,,2100 Holiday Inn Drive,,Clanton,AL,35046,methadone,Chilton,SAMHSA,-86.578158,32.803098
Center for Behavioral Health Inc,Frankfort,2225 Lawrenceburg Road,Building C,Frankfort,KY,40601,methadone,Franklin,SAMHSA,-84.8953693,38.1500495
Volunteer Comp Treatment Center,,2347 Rossville Boulevard,,Chattanooga,TN,37408,methadone,Hamilton,SAMHSA,-85.2972615,35.0231678
Premier Care of Wisconsin LLC,,23 West Scott Street,,Fond du Lac,WI,54935,methadone,Fond du Lac,SAMHSA,-88.4477259,43.7925914
Private Clinic North,,822 Chickamauga Avenue,,Rossville,GA,30741,methadone,Walker,SAMHSA,-85.275236,34.978762
Biloxi Treatment Center,Metro Treatment of Mississippi LP,1989 Pass Road,,Biloxi,MS,39531,methadone,Harrison,SAMHSA,-88.9542165,30.4022023
Northwest Georgia Treatment Center,Metro Treatment of Georgia LP,2007 Old Lafayette Road,,Fort Oglethorpe,GA,30742,methadone,Catoosa,SAMHSA,-85.260142,34.950816
Harbortown Treatment Center PLLC,,1022 East Main Street,,Benton Harbor,MI,49022,methadone,Berrien,SAMHSA,-86.4339535,42.117418
Crossroads Treatment Center,Northwest Georgia PC,4083 Cloud Springs Road,,Ringgold,GA,30736,methadone,Catoosa,SAMHSA,-85.1944368,34.9640601
MedMark Treatment Centers,Oxford,118 East Choccolocco Street,,Oxford,AL,36203,methadone,Calhoun,SAMHSA,-85.833686,33.614874
AMS of Wisconsin LLC,Oshkosh,505 South Washburn Street,,Oshkosh,WI,54904,methadone,Winnebago,SAMHSA,-88.5832912,44.0138028
Crossroads Treatment Center of,Somerset PSC,607 Clifty Street,,Somerset,KY,42503,methadone,Pulaski,SAMHSA,-84.6175232,37.0976227
Ringgold Treatment Center LLC,,8292 Highway 41,,Ringgold,GA,30736,methadone,Catoosa,SAMHSA,-85.1051135,34.9115217
Richmond Comprehensive Trt Ctr,,4265 South A Street,,Richmond,IN,47374,methadone,Wayne,SAMHSA,-84.8429589,39.826817
New Vista,Medication Assisted Recovery (MAR),201 Mechanic Street,First Floor,Lexington,KY,40507,methadone,Fayette,SAMHSA,-84.4943183,38.0499747
Behavioral Health Group,Lexington,455 Park Place,Suite 130,Lexington,KY,40511,methadone,Fayette,SAMHSA,-84.4821956,38.0698832
ECD Program Inc,,808 Downtowner Loop West,,Mobile,AL,36609,methadone,Mobile,SAMHSA,-88.145133,30.672136
Pinnacle Treatment Ctr OH VI,,5122 Glencrossing Way,,Cincinnati,OH,45238,methadone,Hamilton,SAMHSA,-84.6143472,39.1314591
Gulf Coast Treatment Center,,12271 Interchange Road,,Grand Bay,AL,36541,methadone,Mobile,SAMHSA,-88.3330025,30.4998048
Cross Roads Treatment Centers,Northern Kentucky,1974 Walton Nicholson Pike,,Independence,KY,41051,methadone,Kenton,SAMHSA,-84.550859,38.904895
Courageous Transformations Inc,,3301 Los Arboles NE,,Albuquerque,NM,87107,methadone,Bernalillo,SAMHSA,-106.6087306,35.114608
Metro Treatment of Alabama LP,DBA Mobile Metro Treatment Center,1924 Dauphin Island Parkway,Suite C,Mobile,AL,36605,methadone,Mobile,SAMHSA,-88.0904648,30.6300342
Albuquerque Health Services NW,,172 Montano Road,,Albuquerque,NM,87108,methadone,Bernalillo,SAMHSA,-106.635474,35.1378338
NKY Med Clinic LLC,,1717 Madison Avenue,,Covington,KY,41011,methadone,Kenton,SAMHSA,-84.5073479,39.069916
Covington Treatment Center,Metro Treatment of Kentucky LP,1450 Madison Avenue,,Covington,KY,41011,methadone,Kenton,SAMHSA,-84.5073008,39.0739811
New Horizons Treatment Center,,36 Chateau Court,,Rome,GA,30161,methadone,Floyd,SAMHSA,-85.1556297,34.2209787
University of New Mexico Hospital,Addictions and Substance Abuse Prog,2600 Yale Boulevard SE,,Albuquerque,NM,87106,methadone,Bernalillo,SAMHSA,-106.6213478,35.0534708
Cincinnati VA Medical Center,Substance Dependence Program,3200 Vine Street,Suite A-800,Cincinnati,OH,45220,methadone,Hamilton,SAMHSA,-84.5082088,39.1395244
